problem_id,year,code,question,title,statement,methods,source_type,solution_path,result_path,report_path,artifact_path
2023-F,2023,F,q02,永久举办地与四季分拆等策略评分,Consider potential strategies such as permanent Summer/Winter locations or splitting Olympic sports into four smaller Games.,在官方点名的 permanent_summer_winter_sites、four_season_split_games 基础上加入 status quo reform、regional rotation 和 distributed existing venues，对各策略做确定性多目标评分。对应模型：情景分析、多目标决策。,official_statement_parameters,question_solutions/2023/F/q02/solution.py,question_results/2023/F/q02/result.json,question_reports/2023/F/q02/report.md,question_artifacts/2023/F/q02/olympic_strategy_scores.csv
2023-F,2023,F,q03,可行性、实施时间线和影响评估,"Consider the feasibility, timeline to implement, and impact of potential strategies on your metrics.",对推荐策略生成 IOC 治理里程碑，显式记录 feasibility、timeline years、governance complexity 和 impact score，避免把策略推荐变成不可审计口号。对应模型：实施路线图、治理复杂度评分。,official_statement_parameters,question_solutions/2023/F/q03/solution.py,question_results/2023/F/q03/result.json,question_reports/2023/F/q03/report.md,question_artifacts/2023/F/q03/implementation_timeline.csv
2023-F,2023,F,q04,写给 IOC 的一页政策备忘录,Write a one-page memorandum to the IOC describing your strategy and policy recommendations.,把指标框架、策略评分、推荐路线、永久举办地/四季分拆的备选价值和下一步治理动作压缩成 IOC 可读备忘录。对应模型：非技术政策报告、执行摘要。,official_statement_parameters,question_solutions/2023/F/q04/solution.py,question_results/2023/F/q04/result.json,question_reports/2023/F/q04/report.md,question_artifacts/2023/F/q04/strategy_frontier.png
2023-F-GreenGDP,2023,F-GreenGDP,q01,选择可审计的 Green GDP 计算方法,There are many proposed ways to calculate GGDP that have already been developed. Select one that your team believes could have a measurable impact on climate mitigation if it replaced GDP as the primary measure of economic health.,选用 World Bank adjusted-savings 风格的 GGDP：GDP 扣除 CO2 damage、natural resource depletion 和 net forest depletion，并将公式组件写入可审计表。对应模型：环境会计、指标体系。,official_pdf_and_world_bank_api,question_solutions/2023/F-GreenGDP/q01/solution.py,question_results/2023/F-GreenGDP/q01/result.json,question_reports/2023/F-GreenGDP/q01/report.md,question_artifacts/2023/F-GreenGDP/q01/ggdp_formula_components.csv
2023-F-GreenGDP,2023,F-GreenGDP,q02,GGDP 替代 GDP 的全球气候影响模型,Make a simple model that is easily defendable to estimate the expected global impact on climate mitigation if your selected GGDP is adopted as the primary measure of the economic health of a nation.,调用 World Bank WDI 最新可用 GDP、CO2 damage、资源耗减、森林耗减、森林面积和资源租金指标，构建全球与国家面板并估计 GGDP penalty。对应模型：公开数据面板、确定性情景模型。,official_pdf_and_world_bank_api,question_solutions/2023/F-GreenGDP/q02/solution.py,question_results/2023/F-GreenGDP/q02/result.json,question_reports/2023/F-GreenGDP/q02/report.md,question_artifacts/2023/F-GreenGDP/q02/world_bank_green_gdp_panel.csv
2023-F-GreenGDP,2023,F-GreenGDP,q03,全球尺度替换 GDP 的收益与阻力权衡,"Determine if your model indicates that the switch is worthwhile at a global scale, comparing both the potential upside of climate mitigation impact and the potential downside of the effort required to replace the status quo.",对 cautious pilot、phased G20/resource exporters、full primary metric switch 三种情景比较 climate/resource benefit index、transition effort index 和 net benefit score。对应模型：成本收益、多情景评价。,official_pdf_and_world_bank_api,question_solutions/2023/F-GreenGDP/q03/solution.py,question_results/2023/F-GreenGDP/q03/result.json,question_reports/2023/F-GreenGDP/q03/report.md,question_artifacts/2023/F-GreenGDP/q03/global_impact_scenarios.csv
2023-F-GreenGDP,2023,F-GreenGDP,q04,巴西国家案例：自然资源、森林和未来世代,"Select a country and provide a more in-depth analysis of how this shift might impact them, explicitly tied to the changes between how GDP and GGDP are calculated.",选择 Brazil，使用 World Bank 观察到的 natural resource rents、forest area、CO2 damage 和 GGDP gap，解释资源租金再投资、森林资本和碳损害可见性。对应模型：国家案例、多指标解释。,official_pdf_and_world_bank_api,question_solutions/2023/F-GreenGDP/q04/solution.py,question_results/2023/F-GreenGDP/q04/result.json,question_reports/2023/F-GreenGDP/q04/report.md,question_artifacts/2023/F-GreenGDP/q04/brazil_country_analysis.csv
2023-F-GreenGDP,2023,F-GreenGDP,q05,给巴西领导人的一页非技术报告,"Based on your country-specific analysis, write a one-page non-technical report to the leaders of that country on whether to support a switch to GGDP or to reject a switch and maintain GDP.",把 adjusted-savings GGDP 公式、Brazil GGDP penalty、森林/资源政策含义、全球 phased switch 建议和实施风险压缩成领导人可读报告。对应模型：政策备忘录、非技术摘要。,official_pdf_and_world_bank_api,question_solutions/2023/F-GreenGDP/q05/solution.py,question_results/2023/F-GreenGDP/q05/result.json,question_reports/2023/F-GreenGDP/q05/report.md,question_artifacts/2023/F-GreenGDP/q05/green_gdp_policy_frontier.png
2023-C-Wordle,2023,C-Wordle,q01,报告人数变化、3 月 1 日预测区间与困难模式比例,"The number of reported results vary daily. Develop a model to explain this variation and use your model to create a prediction interval for the number of reported results on March 1, 2023. Do any attributes of the word affect the percentage of scores reported that were played in Hard Mode?",官方 Wordle Excel 清洗 + 对数报告人数 RidgeCV 时间趋势回归 + 词属性标准化回归解释困难模式比例 + 留出集误差评估。,official_comap_xlsx,question_solutions/2023/C-Wordle/q01/solution.py,question_results/2023/C-Wordle/q01/result.json,question_reports/2023/C-Wordle/q01/report.md,question_artifacts/2023/C-Wordle/q01/reported_results_forecast.png
2023-C-Wordle,2023,C-Wordle,q02,EERIE 在 2023-03-01 的得分分布预测,"For a given future solution word on a future date, develop a model that allows you to predict the associated percentages of (1, 2, 3, 4, 5, 6, X). Give a specific example for EERIE on March 1, 2023 and discuss uncertainty.",用官方历史分布训练多输出随机森林回归，预测 1/2/3/4/5/6/X 七个百分比桶，非负裁剪并归一化到 100%，用树分布和留出误差给出不确定性。,official_comap_xlsx,question_solutions/2023/C-Wordle/q02/solution.py,question_results/2023/C-Wordle/q02/result.json,question_reports/2023/C-Wordle/q02/report.md,question_artifacts/2023/C-Wordle/q02/eerie_prediction.csv
2023-C-Wordle,2023,C-Wordle,q03,答案词难度分类与 EERIE 难度,"Develop and summarize a model to classify solution words by difficulty. Identify attributes associated with each classification. Using your model, how difficult is EERIE? Discuss accuracy.",用 1-6/X 百分比分布计算期望尝试次数，并按训练集三分位划分 easy/medium/hard；再用随机森林分类器从日期和词属性预测难度类别。,official_comap_xlsx,question_solutions/2023/C-Wordle/q03/solution.py,question_results/2023/C-Wordle/q03/result.json,question_reports/2023/C-Wordle/q03/report.md,question_artifacts/2023/C-Wordle/q03/difficulty_by_word.csv
2023-C-Wordle,2023,C-Wordle,q04,Wordle 数据集的其他有趣特征,List and describe some other interesting features of this data set.,统计报告人数年度衰减、困难模式平均占比、重复字母与期望尝试次数差异、星期效应和关键相关系数。,official_comap_xlsx,question_solutions/2023/C-Wordle/q04/solution.py,question_results/2023/C-Wordle/q04/result.json,question_reports/2023/C-Wordle/q04/report.md,question_artifacts/2023/C-Wordle/q04/wordle_clean_data.csv
2023-C-Wordle,2023,C-Wordle,q05,给纽约时报 Puzzle Editor 的摘要信,Summarize your results in a one- to two-page letter to the Puzzle Editor of the New York Times.,把报告人数预测、EERIE 分布、难度分类和数据集洞察压缩成编辑可读的决策信。,official_comap_xlsx,question_solutions/2023/C-Wordle/q05/solution.py,question_results/2023/C-Wordle/q05/result.json,question_reports/2023/C-Wordle/q05/report.md,question_artifacts/2023/C-Wordle/q05/eerie_distribution.png
2023-C-Boats,2023,C-Boats,q01,二手帆船挂牌价解释模型与估计精度,"Develop a mathematical model that explains the listing price of each sailboat in the provided spreadsheet. Include useful predictors, identify data sources, and discuss precision for each sailboat variant's price.",读取官方单体船/双体船 Excel，清洗长度、船龄、品牌、型号、区域和价格，用随机森林预测 log(price)，并在留出集按型号统计误差精度。,official_comap_xlsx,question_solutions/2023/C-Boats/q01/solution.py,question_results/2023/C-Boats/q01/result.json,question_reports/2023/C-Boats/q01/report.md,question_artifacts/2023/C-Boats/q01/variant_precision.csv
